   9.99999978E-03   4.12619993E-04
  0.100000001       4.12620045E-02
  0.200000003      0.165048018    
  0.300000012      0.371358037    
  0.400000006      0.660192072    
  0.409999996      0.693614304    
  0.430000007      0.762934446    
  0.439999998      0.798832357    
  0.444999993      0.817090809    
  0.460000008      0.873104036    
  0.600000024       1.48543215    
  0.699999988       2.02183819    
  0.800000012       2.64076829    
   9.99999978E-03   2.68251752E-04
  0.100000001       2.68251747E-02
  0.200000003      0.107300699    
  0.300000012      0.241426557    
  0.400000006      0.429202795    
  0.409999996      0.450931162    
  0.430000007      0.495997429    
  0.439999998      0.519335330    
  0.444999993      0.531205475    
  0.460000008      0.567620695    
  0.600000024      0.965706229    
  0.699999988       1.31443346    
  0.800000012       1.71681118    
   9.99999978E-03   2.78493622E-04
  0.100000001       2.78493650E-02
  0.200000003      0.111397460    
  0.300000012      0.250644267    
  0.400000006      0.445589840    
  0.409999996      0.468147784    
  0.430000007      0.514934719    
  0.439999998      0.539163649    
  0.444999993      0.551486969    
  0.460000008      0.589292526    
  0.600000024       1.00257707    
  0.699999988       1.36461866    
  0.800000012       1.78235936    
   9.99999978E-03   4.55541100E-04
  0.100000001       4.55541126E-02
  0.200000003      0.182216451    
  0.300000012      0.409987003    
  0.400000006      0.728865802    
  0.409999996      0.765764594    
  0.430000007      0.842295527    
  0.439999998      0.881927609    
  0.444999993      0.902085185    
  0.460000008      0.963924944    
  0.600000024       1.63994801    
  0.699999988       2.23215127    
  0.800000012       2.91546321    
   9.99999978E-03   1.04910776E-03
  0.100000001      0.104910791    
  0.200000003      0.419643164    
  0.300000012      0.944197118    
  0.400000006       1.67857265    
  0.409999996       1.76355016    
  0.430000007       1.93980026    
  0.439999998       2.03107262    
  0.444999993       2.07749557    
  0.460000008       2.21991229    
  0.600000024       3.77678847    
  0.699999988       5.14062786    
  0.800000012       6.71429062    
   9.99999978E-03   9.73507413E-04
  0.100000001       9.73507538E-02
  0.200000003      0.389403015    
  0.300000012      0.876156747    
  0.400000006       1.55761206    
  0.409999996       1.63646591    
  0.430000007       1.80001533    
  0.439999998       1.88471043    
  0.444999993       1.92778790    
  0.460000008       2.05994177    
  0.600000024       3.50462699    
  0.699999988       4.77018595    
  0.800000012       6.23044825    
   9.99999978E-03   8.03291332E-04
  0.100000001       8.03291425E-02
  0.200000003      0.321316570    
  0.300000012      0.722962260    
  0.400000006       1.28526628    
  0.409999996       1.35033274    
  0.430000007       1.48528576    
  0.439999998       1.55517209    
  0.444999993       1.59071767    
  0.460000008       1.69976473    
  0.600000024       2.89184904    
  0.699999988       3.93612742    
  0.800000012       5.14106512    
   9.99999978E-03   1.48367812E-03
  0.100000001      0.148367822    
  0.200000003      0.593471289    
  0.300000012       1.33531034    
  0.400000006       2.37388515    
  0.409999996       2.49406290    
  0.430000007       2.74332094    
  0.439999998       2.87240100    
  0.444999993       2.93805337    
  0.460000008       3.13946319    
  0.600000024       5.34124136    
  0.699999988       7.27002239    
  0.800000012       9.49554062    
   9.99999978E-03   1.51440734E-03
  0.100000001      0.151440740    
  0.200000003      0.605762959    
  0.300000012       1.36296666    
  0.400000006       2.42305183    
  0.409999996       2.54571867    
  0.430000007       2.80013895    
  0.439999998       2.93189240    
  0.444999993       2.99890494    
  0.460000008       3.20448589    
  0.600000024       5.45186663    
  0.699999988       7.42059565    
  0.800000012       9.69220734    
   9.99999978E-03   5.85763890E-04
  0.100000001       5.85763939E-02
  0.200000003      0.234305575    
  0.300000012      0.527187526    
  0.400000006      0.937222302    
  0.409999996      0.984669089    
  0.430000007       1.08307743    
  0.439999998       1.13403881    
  0.444999993       1.15995884    
  0.460000008       1.23947644    
  0.600000024       2.10875010    
  0.699999988       2.87024307    
  0.800000012       3.74888921    
   9.99999978E-03   2.45572417E-03
  0.100000001      0.245572448    
  0.200000003      0.982289791    
  0.300000012       2.21015191    
  0.400000006       3.92915916    
  0.409999996       4.12807226    
  0.430000007       4.54063416    
  0.439999998       4.75428247    
  0.444999993       4.86294794    
  0.460000008       5.19631290    
  0.600000024       8.84060764    
  0.699999988       12.0330486    
  0.800000012       15.7166367    
   9.99999978E-03   1.72071264E-03
  0.100000001      0.172071293    
  0.200000003      0.688285172    
  0.300000012       1.54864156    
  0.400000006       2.75314069    
  0.409999996       2.89251828    
  0.430000007       3.18159795    
  0.439999998       3.33130002    
  0.444999993       3.40744138    
  0.460000008       3.64102817    
  0.600000024       6.19456625    
  0.699999988       8.43149185    
  0.800000012       11.0125628    
   9.99999978E-03   1.92311918E-03
  0.100000001      0.192311928    
  0.200000003      0.769247711    
  0.300000012       1.73080730    
  0.400000006       3.07699084    
  0.409999996       3.23276329    
  0.430000007       3.55584764    
  0.439999998       3.72315884    
  0.444999993       3.80825663    
  0.460000008       4.06932068    
  0.600000024       6.92322922    
  0.699999988       9.42328453    
  0.800000012       12.3079634    
