         -52          10
         -48          40
         -56          36
         -96          40
         -52          34
         -60          50
         -56           8
         -72         -22
         -80           6
         -84         -12
         -88         -36
         -72         -30
         -56           4
         -84          -6
         -56          18
         -36           8
         -76           2
         -96          14
         -88           6
         -84         -10
         -72           8
         -64         -20
         -92          -4
         -40         -20
         -40         -22
         -36          -4
         -52          30
         -36         -20
         -32         -10
         -68          10
         -64          20
         -28          18
         -20          20
         -48          -8
         -68          12
         -68          50
         -52          22
         -80          18
         -44          10
         -40           2
         -60           6
         -56         -10
         -48          -4
         -56         -12
         -64         -22
         -76         -12
         -48         -10
         -72          -8
         -36         -30
         -52           0
         -84          22
         -52          18
         -64          14
         -68          14
         -60          10
        -104          -4
         -52          -4
         -56          10
         -40           0
         -60         -12
         -92         -46
         -60          -8
         -56           2
         -96           8
         -60           6
         -48         -24
         -88         -18
         -56         -22
         -60           0
         -32          10
         -60         -14
         -68          10
         -44           0
         -96          18
        -100          22
         -80          16
         -96          24
        -100          16
         -64           6
         -48           8
         -48          -2
         -88         -40
         -44         -34
        -100         -14
         -64          -6
         -88         -52
         -72         -34
         -68           2
        -120          24
         -92           0
        -116         -20
         -48           0
         -68           2
         -72           4
         -56          -6
         -48          -4
         -48          24
         -48           4
         -72          -4
         -48          -8
         -48         -10
         -56           0
        -112          10
         -92         -10
         -68          14
         -64           6
         -96          32
         -96          20
         -52           2
         -60           4
         -48           4
         -60          14
         -56          20
         -36          12
         -36          -2
         -40          20
         -64           6
         -52          10
         -32           0
         -52           8
         -68          24
         -76          30
         -88           4
         -64           8
         -40         -16
         -28           4
         -76          -6
         -36         -14
         -64         -56
         -56         -12
         -56          -6
         -60           2
         -52           2
         -32         -12
         -64          -6
         -44         -34
         -56         -22
         -44         -14
         -80          -8
         -56         -12
         -44           8
         -32          10
         -40           0
         -20         -10
         -40         -12
         -68           0
         -60         -22
         -72         -34
         -80         -34
         -40         -20
         -60          -8
         -84         -24
         -64           8
         -92          32
         -68          12
         -52          -2
         -64          26
         -92           8
         -76          10
         -32          14
         -80          28
         -60          30
         -60         -22
         -88         -20
         -52         -18
         -64           8
         -48         -10
         -72         -18
         -68         -26
         -92           4
         -48          12
         -68           6
         -64          14
         -96          38
         -60          32
         -48          -4
         -64         -24
         -60         -26
         -68          -8
         -56         -36
         -68           8
         -68         -28
         -72         -10
        -112          -6
         -92           2
         -52           8
         -72          20
         -52           0
         -64           4
         -48          -8
         -56         -32
         -56          -2
         -44          -2
         -44          -2
         -56           0
         -80          16
         -84          16
         -80          -6
         -64          18
         -68          16
         -84           8
         -52           2
         -76           4
         -36          16
         -40          30
         -56           4
           4           2
         -36         -24
         -36          -4
         -40         -14
         -44         -28
         -76         -12
         -80           8
         -48          22
         -48           4
         -52         -18
         -40         -14
         -56           8
         -36         -24
         -48         -30
         -68         -30
         -64           0
         -68         -10
         -28         -22
         -60         -28
         -36         -22
         -44         -14
         -44         -40
         -80         -44
         -48         -26
         -44         -32
         -36         -18
         -52         -22
         -96         -42
         -60         -28
         -40         -28
         -40          -8
         -76         -18
         -40         -16
        -108         -16
         -72          -4
         -44         -10
         -48         -10
         -84         -46
        -112         -52
        -112         -64
         -84         -28
         -92         -30
         -44         -28
         -80         -28
         -64         -18
         -56          -6
         -20          -4
         -60           4
         -96         -22
         -68          -4
         -32         -10
         -36           6
         -68          14
         -72          28
         -56          34
         -64          28
         -68          14
         -56           6
         -36         -22
         -64         -28
         -48          26
         -56          30
         -48          32
         -56          24
         -64          20
         -80          10
         -72         -14
         -56           8
         -52           4
         -88         -42
         -68         -20
         -56         -12
         -44          -2
         -72          20
         -52          -2
         -84          26
         -68          12
         -44           6
         -64          22
         -52          36
         -48          26
         -60          16
         -48          24
         -60          44
         -44          12
         -56          14
         -36           2
         -72         -22
         -60          12
         -88          34
         -68          24
         -56          -2
         -52          10
         -68           6
         -36          -6
         -56           6
         -88         -18
         -80          -4
         -76         -16
         -48          14
         -40           0
         -28           6
         -60           6
         -44          12
         -56           2
         -56         -18
         -76          -4
         -68         -10
         -80         -42
         -68         -20
         -36           0
         -32          -2
         -64         -16
         -40          -6
         -56           4
         -76          -6
         -76          34
         -56          20
         -48           4
         -36         -28
         -72         -46
         -32         -20
         -20          -2
         -36         -26
         -60           4
         -48           4
         -48          10
         -64         -10
         -68           0
         -60          -6
         -56         -10
         -56         -16
         -28           4
         -44           4
         -84           6
         -84           4
