         -52           6
         -52          28
         -96          56
        -100          28
         -96          38
         -80           2
         -64         -26
        -104         -34
         -84         -40
        -100         -26
        -124         -46
         -72         -14
        -108         -10
         -92         -30
         -92         -16
        -144         -18
        -120          -2
        -136         -14
        -152           2
        -156         -38
        -112         -30
         -92         -34
        -128         -50
         -84         -24
        -100         -14
         -64           4
        -116           6
        -124          -2
        -100           6
         -84          -4
         -68          -6
         -88          18
        -100          14
        -100          20
        -144          -8
        -128         -14
         -92         -20
         -76         -26
        -112         -30
         -84         -28
         -84         -24
        -148         -26
        -128         -34
        -108         -28
        -116         -24
        -100           6
        -140          16
        -108          -8
        -108         -16
         -88         -10
         -60          24
        -104          14
         -96          26
        -124          74
        -100          54
        -104          64
        -108          66
         -76          38
         -92          46
        -120          56
         -88          46
        -120          58
        -116          34
         -84          18
         -92          34
        -108          40
        -120          36
        -132          48
        -148          58
        -156          46
        -116          20
         -96           8
         -44           2
        -100          -4
        -108         -18
         -84         -22
         -80         -26
         -96         -30
        -104         -54
        -120         -70
        -100         -56
        -104         -52
         -76         -40
        -100         -28
         -92           0
         -64         -14
         -92         -44
        -112         -18
        -112          -8
        -112          10
        -112          20
         -92          42
         -76          44
         -84          36
         -92          40
         -84           2
         -84          30
         -92          50
        -112          50
        -108          34
        -116          44
         -92          26
        -108          46
        -136          50
        -104          30
        -140          26
        -116          16
         -84         -14
         -88         -18
        -124         -54
         -84         -16
         -68          26
        -100          46
         -64          36
         -88          20
         -72          38
         -72           2
         -84           6
        -100         -34
         -92         -18
         -76         -26
         -72         -40
        -104         -56
         -88         -28
        -100         -42
        -116         -20
         -88         -16
        -100          -2
        -108           0
        -100         -14
        -108          -2
         -80           4
        -100          18
         -84          10
         -52          -4
         -88           6
         -76         -10
        -120          12
        -124          18
        -100          42
        -100          30
        -124           2
        -168          12
        -164           6
        -136          10
        -128           4
        -124         -16
        -112         -50
         -88         -30
        -112         -14
        -120         -36
        -120         -18
        -120         -34
        -136         -60
        -112         -52
         -76         -46
        -120         -48
         -88         -38
        -124         -62
        -104         -30
         -92         -36
         -56         -12
         -64         -12
         -72         -16
         -80         -28
        -100         -10
         -68         -30
         -96         -20
        -124         -44
         -88         -22
         -64         -18
        -124          -8
        -136           8
        -116          -6
         -92         -28
        -116         -46
        -128         -40
        -112         -50
        -124         -34
        -124         -22
        -168          -2
        -112          -4
        -100          -6
        -116         -24
         -76         -26
         -48         -26
         -84         -20
        -100         -18
        -124         -38
         -96         -46
         -92         -28
        -104         -52
         -76         -30
         -68          10
         -96          -8
         -76          -2
         -88          12
         -52         -10
         -84         -22
         -84          -8
         -92         -40
        -112         -36
         -92         -40
        -104         -52
         -80         -16
        -100         -26
        -112         -18
        -100          -8
        -120          10
         -88          20
         -92           2
         -96           8
        -116          18
        -112           4
        -120          16
        -112          -4
         -72          18
        -112          24
         -76          26
         -84          20
        -100           2
        -128           0
        -100          -4
         -88          -6
         -96          -8
        -116         -36
        -148         -54
        -144         -62
         -96         -54
