         -84          18
        -120          20
        -164          26
        -184          10
        -184           6
        -184           4
        -200          14
        -208          12
        -204          12
        -208          24
        -200          32
        -212          36
        -224          30
        -224          34
        -220          24
        -224          16
        -220          28
        -216          24
        -216          32
        -216          26
        -216          18
        -220          10
        -220          18
        -220          22
        -212           8
        -212           4
        -208          16
        -212          20
        -220          26
        -224          24
        -204          20
        -212          24
        -212          24
        -220          14
        -212          14
        -220           8
        -228          -4
        -220          10
        -220           0
        -220           0
        -220           4
        -216           0
        -224           2
        -232          16
        -216          20
        -224          14
        -224          16
        -224           6
        -224           6
        -224           0
        -232           0
        -228           6
        -232           6
        -228          14
        -232           8
        -216          12
        -216          14
        -212          22
        -224          22
        -220          30
        -216          48
        -228          52
        -220          48
        -232          46
        -224          56
        -220          66
        -224          66
        -232          70
        -232          72
        -220          86
        -224          82
        -220          78
        -216          72
        -200          64
        -216          76
        -220          76
        -232          84
        -232          90
        -240          98
        -240          98
        -236         100
        -244         118
        -244         120
        -244         116
        -240         108
        -240         116
        -252         120
        -264         134
        -256         134
        -260         132
        -248         130
        -252         130
        -272         140
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -272         140
        -280         142
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -272         140
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -280         142
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -272         140
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -272         140
        -272         140
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -264         138
        -272         140
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -276         140
        -272         136
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -272         136
        -276         140
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -272         140
        -280         142
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -272         140
        -272         140
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -268         138
        -272         140
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -280         142
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -280         142
        -280         142
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -276         140
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -276         140
        -280         142
        -276         140
        -268         138
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -272         140
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -280         142
        -280         142
        -260         136
        -264         136
        -276         140
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -272         140
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -280         142
        -280         142
        -280         142
        -280         142
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -280         142
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -280         142
        -276         140
        -288         144
        -280         142
        -288         144
        -288         144
        -280         142
        -288         144
        -272         140
        -272         140
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -272         140
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -280         142
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
        -288         144
