         -48           8
         -20          30
         -64          10
         -36           8
         -44         -32
         -28         -16
         -40          -2
         -24           2
         -40           4
         -56          12
         -44          26
         -28           8
         -28           4
         -16         -10
         -20          -8
          -4          -4
         -24         -12
         -44         -12
         -16         -14
         -28         -16
         -24         -12
         -28         -24
           0         -10
         -72         -10
         -20          22
         -24          16
         -64          10
         -16           0
         -36          10
         -44          -2
         -28          10
         -16          14
         -32          20
         -64          18
         -20           8
          -4          10
         -36          -4
         -32         -30
         -12         -10
         -40          -4
         -24          12
         -12         -14
          -8           8
         -20           0
         -28          10
         -36           4
         -12          16
         -40          52
         -32          10
         -28          -2
         -24          -8
         -64          10
         -60          20
         -40          16
         -40          16
          -4         -14
         -36          -8
         -48          -8
         -40          -2
         -24           0
         -12          12
         -20         -12
         -32          -8
           0         -12
         -20           0
         -24          20
         -12         -16
         -16           4
         -32         -26
         -16          16
           4          16
         -60          16
         -28         -10
         -20         -28
           4         -22
          -8          -4
         -20         -10
         -48         -16
         -12          -8
         -28          20
         -36          26
         -20          10
         -48          14
         -48           2
         -40         -16
         -44         -18
         -32         -14
         -64         -32
         -48          -6
         -24          -4
         -16         -10
         -20          18
         -44         -10
         -24          18
         -48         -20
         -36         -18
         -24          -4
         -68          28
          -4         -10
         -20         -18
         -48         -28
         -28          10
         -64          26
          -8          -4
         -40          -4
         -56          36
           8          16
         -20           0
         -40          -8
          -8         -20
         -44          -6
         -12          -2
         -44         -34
         -16         -20
         -28          -6
         -16          -8
         -32         -14
         -48         -38
         -16         -32
         -36           4
         -40          10
         -24         -18
         -40         -10
         -12           6
         -16         -12
         -24           4
         -20         -30
         -28          -8
         -24           4
         -24          -8
         -40         -18
          -4         -20
           0           0
         -16         -26
           0         -16
         -20          10
         -44          -8
         -56           0
         -24           0
         -16          -2
         -20         -16
         -24          -4
         -36          -2
         -12          10
          -4           8
         -28           6
         -12          32
           0           4
         -56          12
         -52          -6
           0         -20
         -44         -38
          -4         -30
         -24         -26
         -48          10
         -24          12
         -24          -6
         -16          22
         -16          -8
         -20           2
          -8          -2
           0         -16
           0         -16
         -52         -10
         -52          -6
         -36         -22
         -24         -28
         -44         -20
         -24         -20
          -8          -4
          -8           4
         -44          12
         -44           4
         -24           6
         -60           0
         -60          24
         -44          -6
         -36         -12
         -40         -30
         -12           2
         -16          12
          -4          -6
         -20          -2
         -16          18
         -28         -12
         -32         -24
         -32         -40
         -40         -22
         -16          14
         -32          22
         -40         -22
         -36         -10
         -48           2
         -52         -14
         -32           4
         -36           0
         -24           2
         -32          -8
         -40          -8
          -4         -12
         -36          -4
          12          -2
         -36          -2
         -48         -22
         -44         -18
         -16         -24
         -20          -2
         -32           2
         -44         -26
         -20         -20
         -24          -4
          -8         -10
         -20         -26
           8          -2
         -36           8
         -24         -12
         -28          16
           0          -8
         -40          -8
         -44          -4
         -20          -4
         -32          -8
           8           6
         -20         -12
         -32          -6
         -56         -12
         -36         -18
         -80          -6
         -36          -6
         -52          -6
         -40          -4
           0         -16
         -12           0
         -20          18
         -28           6
         -36         -38
         -52           0
         -32           0
         -40          -6
         -40          -4
         -20          -4
         -16          -8
         -32          14
         -32          -6
         -28           8
         -52          16
         -12         -14
         -20         -16
         -32         -32
         -24           2
         -32          10
         -44           8
         -24          14
         -32          14
          -8          -2
         -28          12
         -16          -4
         -32          18
           4          -8
         -40         -22
           0         -14
         -16          -8
         -16         -18
         -28         -26
         -44          -4
         -12          20
         -16          -6
         -12         -14
         -20          10
         -32           8
         -20         -26
         -20          10
          -8          24
         -72          44
         -20          12
         -12           2
         -32         -10
         -36           4
         -12          10
         -36         -30
         -32         -22
         -16           8
          -8          20
         -44          28
         -48           6
         -12         -14
         -40           2
         -92          32
         -60          28
         -32          28
         -16          10
         -20          -8
         -28         -14
         -32         -22
         -40           6
         -28          -2
         -12          22
         -16          20
         -28          14
         -24           4
         -32          14
         -28           0
         -48         -28
          -8           0
         -28         -18
         -40         -38
         -56         -30
          -8           2
         -12          -4
         -44         -22
         -60          -2
         -12         -14
         -56          16
         -68          34
         -64          28
         -28          20
         -64          14
         -24          16
           0           2
         -12         -10
         -36         -12
         -44           0
         -48          14
         -24          12
         -24          14
         -32         -14
         -56         -10
         -48         -38
         -32         -10
         -36          -8
         -48         -16
         -28         -16
         -68          12
         -12          -6
         -48           0
         -36          -6
         -16          -4
         -40          -6
          12           4
          -4          10
         -32          18
         -36           4
         -52          -6
           4         -16
         -52         -26
         -40          10
         -32          12
         -20         -18
          -8           6
         -28          12
           8           0
         -44          14
         -20           6
         -24          12
         -28          20
          -8          -2
         -44          -4
         -12          10
         -44         -16
         -12          16
          -4           0
         -48         -12
         -40         -18
         -32         -22
         -20          12
         -36          20
           8         -16
         -36         -22
         -36          18
         -48         -20
         -16           6
         -36          -4
         -32           6
         -24           4
         -24           6
         -44          -8
         -48          18
         -32          16
         -52          34
         -32          10
         -24          14
          -8          20
          -4         -12
          -4          16
         -36           2
         -32          16
         -44          22
         -16           2
         -44         -36
         -40         -10
         -72          -2
         -36         -22
         -16         -28
         -40         -16
         -36         -10
         -36           0
         -28          20
         -44          -2
          -8          38
          -8          14
         -28           4
         -40           4
         -48          26
         -40          22
         -36          18
         -24          10
         -64          14
         -68         -10
         -24         -16
         -28         -22
         -16          -6
         -28         -12
         -60         -10
         -44          -6
         -44          12
         -64         -18
         -32         -20
         -40          -4
          -4           4
         -20           0
         -32           0
         -36         -14
         -16          -4
         -40         -10
         -36          10
         -76           4
         -40           0
         -36           8
         -32           2
         -20           0
         -12         -20
          -8         -20
         -40          16
         -60          -8
         -36          -6
         -40          -2
         -28           4
         -56          -8
         -32         -12
         -24           8
         -20          12
          12          16
         -32          14
          -4           2
         -16          -8
          -4           0
         -20         -12
           0          -4
         -24          -2
         -28         -18
         -24           0
         -20           6
         -36          -2
         -44           4
         -20           0
         -48           8
          -8         -10
         -48         -12
         -36          10
         -28           0
         -20         -18
          -4          22
          -8           2
         -44           6
         -52           2
         -40          28
         -32           6
         -16           4
         -32         -16
         -72          -8
         -52           0
         -56           8
         -20           4
         -20          -8
         -32           4
         -24           2
         -44           4
         -36         -20
         -16          -6
         -12         -12
         -24          12
         -52          28
         -48          28
         -28          -6
         -52         -18
           0         -20
         -12          16
         -64          44
         -32          32
         -12           4
         -64          18
         -32           6
         -68          -4
          -8          12
         -44          32
         -24           6
         -16         -20
         -32         -34
         -36         -22
         -28           6
         -20          22
         -44           8
         -12          12
         -36           0
         -48           0
         -28          -4
         -36         -16
         -32          12
         -36         -28
         -36         -14
         -32         -14
         -24         -14
         -48         -28
         -36         -10
         -44           0
         -12          -6
         -44         -10
         -12           0
         -68          12
         -44           6
         -36          -8
         -12           4
           4           4
         -20         -20
           0         -12
         -16           4
         -48         -14
         -40         -24
         -24          -6
          -8          -8
         -32           4
         -32          14
         -24          18
         -36          20
           0          12
         -28         -18
         -36         -10
         -44          10
         -44         -32
         -32         -20
         -32          18
         -28         -18
         -24           4
         -40         -10
         -16          -4
         -32         -12
         -32          -6
         -40         -32
         -24         -14
          12         -24
         -20          -2
           0          -2
          -8          -8
         -12           2
           0          24
          -4           4
          -8           4
         -60          22
         -24          18
         -16          14
         -28           2
          -8          -6
         -32         -18
         -44         -10
           8          -6
         -16         -12
         -20           6
         -12          18
         -12          14
         -36          20
         -32          -2
         -24           6
         -32          24
         -12          -2
          -8          10
         -40         -18
         -56         -24
         -28         -14
         -48         -14
         -44         -16
         -20           0
         -24         -32
         -32         -24
         -44         -12
         -40         -18
         -44          26
         -32          20
         -16         -22
         -28          -2
         -24          -6
         -36          -4
         -44          18
         -56           2
         -24          12
         -32           2
         -28         -10
         -28         -12
         -12         -24
         -16          -6
         -12          10
         -36          -6
         -48           4
         -32          18
         -20          26
         -12          12
         -24         -10
         -36          18
         -40         -10
         -28          12
         -24          22
         -36           6
         -44          16
         -40          20
         -32         -16
         -56         -24
         -16           4
         -32          18
         -16           4
         -36           6
         -12         -18
         -68         -26
         -24           4
           4         -20
         -28         -22
         -28         -10
         -64           8
         -36          24
         -48          -8
         -16          16
         -16           8
         -60          -4
          16          10
         -64          18
         -28          -4
          -8           2
         -36          -2
         -16          10
         -28          12
         -28         -12
           0          -2
          12          -6
           0          10
         -40          22
         -28         -14
         -16           4
          16           4
         -40          -6
         -52         -10
         -40           0
         -28           4
         -16          -6
         -16           0
         -20         -10
         -20         -16
         -24           4
         -36         -12
         -44         -24
         -24           6
         -36         -28
         -36         -22
         -40           6
         -40           0
         -20           6
         -36         -10
         -12           8
         -44         -12
         -28           0
         -20          12
         -28          24
           0           8
         -12         -14
         -36          -6
         -24           6
         -48          26
         -16          10
         -32          34
         -44          12
         -32          10
         -28          18
         -64          26
         -12          14
          -4          20
         -32         -18
           0          -2
           4          -4
         -36          -4
         -12           6
         -12          14
         -16          12
         -28          22
         -32           2
         -32          20
         -48          20
         -20           8
         -24           0
         -40          22
         -28          28
         -36          50
         -60          40
         -60           6
         -52          -6
         -56          -2
         -24          -6
         -36          -2
         -16           0
          -8         -16
           0         -10
         -20          24
         -20          14
         -32           8
         -24          -4
          -4          10
         -40          -2
         -44          26
           4         -18
         -12         -12
         -16         -12
          -4         -20
         -40           4
         -44          -8
         -28          20
         -36          12
         -32          20
         -24           4
         -36         -14
         -44         -20
         -64         -30
         -44         -10
         -40          24
         -20          12
         -20          -2
         -40           2
         -24         -10
         -28         -10
         -20           4
         -56          -4
         -32          -4
         -40          12
         -32           6
         -20         -18
         -52           4
          -4           2
          -4           6
         -44         -18
         -44          18
         -48          -4
         -56         -46
         -32         -40
          -8          -8
         -28         -10
         -36         -14
         -44           6
         -24         -14
         -24           6
         -36         -14
           0          -2
         -12          12
         -32           8
         -40         -10
         -28          -8
         -12         -12
         -24         -14
         -36         -10
          -8           2
         -36           4
         -16          20
         -20          16
         -36           0
         -40          18
         -64         -16
         -36         -14
         -16         -26
          -4          16
         -36          10
         -16           8
         -72         -20
         -60          12
         -28           2
         -36           6
         -24          12
         -20           0
         -16          14
         -52          54
         -20          22
         -40          18
         -36          -2
           8           6
          -8           8
         -16           0
          -8          -6
         -44         -20
         -16           8
         -36         -20
         -40          18
         -36          10
          -8          -4
         -32          14
         -36         -16
         -24           6
         -16           6
         -20          20
         -44           0
         -44         -12
         -12          -8
         -52           6
         -40         -18
         -44          -8
         -12         -22
         -68          -6
          -4         -20
         -12          -4
         -60           4
         -24         -14
         -12         -10
         -20          14
          -8           0
         -32          20
         -24          -6
         -16          22
           4          -2
         -24         -26
         -28           8
         -32          14
         -16          10
           4          20
         -24          -4
         -20          14
         -52          22
         -24           4
         -32          16
         -16         -20
         -20           0
         -68           4
         -20           2
         -72           4
         -48          18
         -40          24
         -40          -2
         -36          -8
         -28          -8
         -32          -2
         -36           2
         -40          14
         -52          16
          -8          10
         -36         -16
         -48         -10
         -52         -16
          -8          18
         -64          22
         -44          10
         -40         -12
         -20           6
         -52          18
         -44           0
         -16         -10
         -16         -12
         -40          24
         -32          16
         -16          14
         -16          12
         -60          -8
         -12          -2
          -8         -10
         -28           8
         -32         -20
         -44          -4
         -44           6
          -8          -2
         -36          14
         -12         -10
         -32         -14
          28          -2
         -16         -22
         -24         -14
         -36         -22
          -8         -16
         -20          -8
         -48          -8
         -40           0
         -16           2
          -8          14
         -44           0
         -56           4
         -60         -14
         -44          10
          -8           4
         -32          12
         -32           8
         -40         -16
         -40         -18
         -48         -12
         -40           8
         -28          16
         -52           0
           0          -6
         -40           0
         -40         -14
         -76         -30
         -16          -6
         -20         -24
         -16         -18
           4           6
         -28          24
         -20          22
         -20           6
         -20           0
         -32          16
         -28          28
         -36           4
         -36         -16
           8         -12
         -28           8
         -24         -20
         -44         -28
         -24           8
         -32           0
         -32          -2
         -56           0
         -44           2
         -12           2
           4           6
         -20          16
         -32         -24
         -16         -28
         -24         -12
         -44         -12
         -28          -6
         -16           2
         -48           4
         -28          26
         -16          -6
         -24          -8
         -32         -20
         -60         -22
         -32         -26
         -40         -26
         -36         -10
         -36           6
         -28           8
         -28           0
         -52          18
         -16           4
         -24          -2
         -44           6
         -68          -8
         -16         -22
           4           2
          -4         -22
         -16          -2
         -12         -16
         -24         -18
         -44          10
         -12           2
         -24         -16
         -20         -26
         -36         -18
         -68          12
           4           4
         -24         -16
         -40         -16
         -56         -18
         -40         -20
         -56         -16
         -44         -18
         -76         -10
         -20         -14
         -44         -12
         -40         -12
         -24          -6
         -12          -4
         -64          10
         -24          16
         -20          18
         -56          -8
         -32         -10
         -28          -8
         -24         -10
         -20           0
         -60           8
         -64         -12
           0           6
         -44           0
         -44          20
         -32          24
         -48          12
         -44           2
         -20           6
         -32         -36
         -28         -10
         -32          14
           0          -2
         -32          20
         -44          36
         -16         -18
         -36           4
           0           8
          -8           2
           8          -2
         -28           8
         -12          -8
         -36         -12
         -32           8
         -68           8
         -48          18
          -8          18
         -20          26
         -24           2
         -12          22
         -16         -12
         -28          14
         -28         -20
           0         -10
         -28           0
         -56           2
         -32          -2
         -32           2
         -48         -12
         -28         -26
         -28         -20
          -8         -14
         -52         -18
          -8           0
