         -12          -8
         -32          -4
           8          -4
           0           8
          12          -8
          40           0
          12          18
          12           6
           0         -22
          32          -2
          40         -22
         -44          -2
          16           6
          12         -18
           4           6
          -8           2
           8          16
         -24          40
           0          16
           4           8
          -8          12
          40          -6
         -12           4
          -4           4
           8          -2
          -8           6
          20          -2
         -12           0
           0           8
          -8          12
          24           0
          24           6
         -32           2
         -28           6
           4          -2
          16          10
           8         -10
          -8          10
          -8           2
         -16          10
           8           2
         -12           6
         -28          10
          -4           0
           8           2
           4           6
          20          -6
          -4           6
           8          -2
          -8         -10
         -32         -10
          -8          30
          -8         -14
          -8          10
         -20           6
           0           2
          20           6
          40           8
         -20          -4
          -8          16
         -12           8
         -12           8
         -12           0
          24          16
          20          -4
         -20           8
          -8         -12
          36         -20
           4           0
          20          -4
          20          16
          28          -4
          20          -4
         -44          -4
         -36         -12
          -4          -4
          -8           0
          -8           4
          16          -2
          -8         -14
          -8           2
         -32          12
         -12         -20
          16          -4
         -20           4
          -4         -16
          12         -40
          -8           6
         -20          -2
         -16         -10
           8         -14
          -8          22
          -8         -10
          -8         -10
         -12         -18
           0         -10
          24           2
           4           2
          -8          -6
          -4          10
           0          -6
         -12           2
          16           6
          28           2
         -12           6
         -40           8
           4          12
          28         -20
          -4          24
          44         -12
         -24           8
           0          -4
           8         -16
          16           4
           4           0
         -12          12
          24          16
           0          24
           0           4
           4         -32
          16           4
          -4         -12
           0          12
           8           8
          16          12
         -36          12
          32          24
          12          16
          16         -16
         -24           2
          -8          -2
          12          -2
          16         -18
          -4          -6
           8         -10
           0          22
         -12           0
           4          28
          -4          -4
           8          -8
           0           0
         -16          -2
          -8           4
          -4          -4
           4          -4
          -8          -8
          16          -4
         -28         -12
           4           2
          -4           2
         -16          14
           4          -2
           0         -18
          12         -14
           8          14
          20           6
         -20         -18
         -20          -6
           4          30
          20           4
          20           8
          -4          14
         -16          -8
           0           0
          -8         -14
           8           4
           0           4
          32          -8
         -16           8
         -24           0
           0           8
           4         -12
          16           4
          -4          -8
          20          12
         -12           4
         -12          28
           8           6
           8          -2
           0          -2
         -24           2
           8          -2
           4           6
          28           0
           8           4
           8           0
          -4          -8
           0           2
         -24          10
          -8          18
          -4          16
         -28          32
           8           0
          16           4
          40           8
          16          -2
           4           6
          16         -12
          -8          -4
         -20          -4
          12           8
          12         -24
         -12           4
           8          10
           0          -2
          20           2
           0          -6
         -16           8
          52           4
          -8          -8
          12           4
          12          12
         -24           4
          24           4
          28           0
         -20          16
         -48          -4
          12           4
         -24         -12
          20          -8
         -16         -20
          -4          24
           4           4
         -24          12
          20         -12
           0          -8
          16           4
         -24          12
         -16          -4
           8          20
          -4          -2
         -24          -8
           8          24
           4         -20
         -20         -26
         -32           2
           4          -6
          16          -2
          -4         -18
         -12          -2
         -12          14
         -12         -16
         -32          12
           0          -2
         -32           4
          16          -2
           0          -6
          20          -6
           4          -2
         -16           0
          -8           4
         -28          -6
         -36           2
         -12          12
          16           6
         -28         -26
         -16          26
           0          10
         -24          14
           8          -6
         -20          -2
         -16          -4
           4          12
         -20          22
         -16          -8
           0          20
          16          -8
          32         -10
         -12         -14
         -12           4
         -16          24
           4          -2
           0           0
          16          -8
           4         -12
          -8          10
          -4           6
           0          10
          -4          -6
          -8          -8
           4         -12
           4           0
         -20          12
          36         -16
          -8           8
           0          20
          12          -8
         -32         -20
           8         -28
          16         -20
          20           0
          24          -6
           8          22
          -8          -8
           4          -8
          20           2
           8           2
          -8         -14
         -16          14
           8         -14
           4          -2
         -40          10
           0          22
         -20           6
           8          -6
          24          -2
          20          14
         -12          12
          12          -6
           0          -6
          -4           2
         -20          16
          24           0
          20          20
           8         -12
          24          -8
         -24         -26
          24          -4
          24           2
         -16           4
          -4          16
          12          20
           8           0
          20           0
          -4         -24
          20          20
          -4           4
          32          16
          -8           0
         -32          16
           4          10
           4          -2
          12         -10
           0         -10
          -4          22
         -40          30
           4          18
          -8          -6
          20          -4
          -4          28
           4           0
         -20          12
           8          20
         -44           8
         -32           0
         -20          10
          -8          18
          24           6
          -8           8
           4         -12
          16           0
           4          -8
          36           4
           4          24
          -4           0
          -8          12
          -4         -12
          -8          14
           0           2
           4         -10
          12          10
           0         -12
          -8          12
          16           4
          12         -12
           0         -28
           4          -6
           0         -14
         -20         -20
          12          -8
           0           0
          12         -16
          -4           8
         -24          12
          16          -4
          28         -12
          -8          -8
          12         -16
          -8           0
          28          -6
           4          10
          12          14
         -16          -2
          -4         -10
          -4         -18
          -4         -22
          -4         -14
           8           2
          -8          -2
          24           4
         -36          -4
          12           4
          24         -16
          -4           6
         -16          14
         -12           2
           0         -10
          -8           6
           8          -6
         -24           2
          -4          18
           4           8
         -24          18
         -16           2
         -12          -2
           4          10
          24           2
          16           2
          -4           2
          20          10
          -8          18
           0         -14
          16          14
           4          14
           4          16
         -32          26
         -20          16
          16           0
          12          16
           0           4
          20          -6
         -16          -2
          16          -2
           4          -6
           0          10
           0          -2
          20          -8
          16          12
         -16           4
           8          -4
         -20           8
          16          -6
          12           8
          -4          22
          -8          10
          -8         -10
         -12         -18
         -16          -4
         -12          12
         -24          16
           0          24
          16         -12
           0          -8
          -8          -4
           0          -8
          -4          16
           4           4
          20          12
         -36          16
          40         -12
          60         -12
         -16          20
          28           0
