   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       0.11111111111111110       0.34202014332566871     
   0.0000000000000000       0.22222222222222221       0.64278760968653925     
   0.0000000000000000       0.33333333333333331       0.86602540378443860     
   0.0000000000000000       0.44444444444444442       0.98480775301220802     
   0.0000000000000000       0.55555555555555558       0.98480775301220802     
   0.0000000000000000       0.66666666666666663       0.86602540378443871     
   0.0000000000000000       0.77777777777777768       0.64278760968653947     
   0.0000000000000000       0.88888888888888884       0.34202014332566888     
   0.0000000000000000        1.0000000000000000        0.0000000000000000     
  
   4.0404040404040404E-003   0.0000000000000000        0.0000000000000000     
   4.0404040404040404E-003  0.11111111111111110       0.32851926722809838     
   4.0404040404040404E-003  0.22222222222222221       0.61741426240047592     
   4.0404040404040404E-003  0.33333333333333331       0.83183998546330518     
   4.0404040404040404E-003  0.44444444444444442       0.94593352962857435     
   4.0404040404040404E-003  0.55555555555555558       0.94593352962857435     
   4.0404040404040404E-003  0.66666666666666663       0.83183998546330529     
   4.0404040404040404E-003  0.77777777777777768       0.61741426240047614     
   4.0404040404040404E-003  0.88888888888888884       0.32851926722809854     
   4.0404040404040404E-003   1.0000000000000000        0.0000000000000000     
  
   8.0808080808080808E-003   0.0000000000000000        0.0000000000000000     
   8.0808080808080808E-003  0.11111111111111110       0.31555132364622612     
   8.0808080808080808E-003  0.22222222222222221       0.59304250061916919     
   8.0808080808080808E-003  0.33333333333333331       0.79900399964228552     
   8.0808080808080808E-003  0.44444444444444442       0.90859382426539537     
   8.0808080808080808E-003  0.55555555555555558       0.90859382426539548     
   8.0808080808080808E-003  0.66666666666666663       0.79900399964228563     
   8.0808080808080808E-003  0.77777777777777768       0.59304250061916941     
   8.0808080808080808E-003  0.88888888888888884       0.31555132364622623     
   8.0808080808080808E-003   1.0000000000000000        0.0000000000000000     
  
   1.2121212121212121E-002   0.0000000000000000        0.0000000000000000     
   1.2121212121212121E-002  0.11111111111111110       0.30309527564406075     
   1.2121212121212121E-002  0.22222222222222221       0.56963278783558957     
   1.2121212121212121E-002  0.33333333333333331       0.76746417892955610     
   1.2121212121212121E-002  0.44444444444444442       0.87272806347965037     
   1.2121212121212121E-002  0.55555555555555558       0.87272806347965048     
   1.2121212121212121E-002  0.66666666666666663       0.76746417892955632     
   1.2121212121212121E-002  0.77777777777777768       0.56963278783558968     
   1.2121212121212121E-002  0.88888888888888884       0.30309527564406086     
   1.2121212121212121E-002   1.0000000000000000        0.0000000000000000     
  
   1.6161616161616162E-002   0.0000000000000000        0.0000000000000000     
   1.6161616161616162E-002  0.11111111111111110       0.29113091669595936     
   1.6161616161616162E-002  0.22222222222222221       0.54714714820366006     
   1.6161616161616162E-002  0.33333333333333331       0.73716935860610699     
   1.6161616161616162E-002  0.44444444444444442       0.83827806489961953     
   1.6161616161616162E-002  0.55555555555555558       0.83827806489961965     
   1.6161616161616162E-002  0.66666666666666663       0.73716935860610711     
   1.6161616161616162E-002  0.77777777777777768       0.54714714820366017     
   1.6161616161616162E-002  0.88888888888888884       0.29113091669595947     
   1.6161616161616162E-002   1.0000000000000000        0.0000000000000000     
  
   2.0202020202020200E-002   0.0000000000000000        0.0000000000000000     
   2.0202020202020200E-002  0.11111111111111110       0.27963883790707472     
   2.0202020202020200E-002  0.22222222222222221       0.52554910493284979     
   2.0202020202020200E-002  0.33333333333333331       0.70807039362500124     
